
2025/02/22 (00:55:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (00:55:24) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (00:55:24) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (00:55:24) | DEBUG: Shared::init() : Initialized.
2025/02/22 (00:55:24) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (01:28:56) | ===> btop++ v.1.4.0
2025/02/22 (01:28:56) | INFO: Logger set to DEBUG
2025/02/22 (01:28:56) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (01:28:56) | INFO: Running on /dev/pts/0
2025/02/22 (01:28:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (01:28:56) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (01:28:56) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (01:28:56) | DEBUG: Shared::init() : Initialized.
2025/02/22 (01:28:56) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/02/22 (01:29:08) | INFO: Quitting! Runtime: 00:00:12

2025/02/22 (02:01:43) | ===> btop++ v.1.4.0
2025/02/22 (02:01:43) | INFO: Logger set to DEBUG
2025/02/22 (02:01:43) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (02:01:43) | INFO: Running on /dev/pts/0
2025/02/22 (02:01:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (02:01:43) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (02:01:43) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (02:01:43) | DEBUG: Shared::init() : Initialized.
2025/02/22 (02:01:43) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (02:43:27) | ===> btop++ v.1.4.0
2025/02/22 (02:43:27) | INFO: Logger set to DEBUG
2025/02/22 (02:43:27) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (02:43:27) | INFO: Running on /dev/pts/0
2025/02/22 (02:43:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (02:43:27) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (02:43:27) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (02:43:27) | DEBUG: Shared::init() : Initialized.
2025/02/22 (02:43:27) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (03:28:24) | ===> btop++ v.1.4.0
2025/02/22 (03:28:24) | INFO: Logger set to DEBUG
2025/02/22 (03:28:24) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (03:28:24) | INFO: Running on /dev/pts/0
2025/02/22 (03:28:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (03:28:24) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (03:28:24) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (03:28:24) | DEBUG: Shared::init() : Initialized.
2025/02/22 (03:28:24) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (03:29:14) | ===> btop++ v.1.4.0
2025/02/22 (03:29:14) | INFO: Logger set to DEBUG
2025/02/22 (03:29:14) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (03:29:14) | INFO: Running on /dev/pts/0
2025/02/22 (03:29:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (03:29:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (03:29:16) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (03:29:16) | DEBUG: Shared::init() : Initialized.
2025/02/22 (03:29:16) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (03:29:27) | ===> btop++ v.1.4.0
2025/02/22 (03:29:27) | INFO: Logger set to DEBUG
2025/02/22 (03:29:27) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (03:29:27) | INFO: Running on /dev/pts/0
2025/02/22 (03:29:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (03:29:27) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (03:29:27) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (03:29:27) | DEBUG: Shared::init() : Initialized.
2025/02/22 (03:29:27) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (04:29:05) | ===> btop++ v.1.4.0
2025/02/22 (04:29:05) | INFO: Logger set to DEBUG
2025/02/22 (04:29:05) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (04:29:05) | INFO: Running on /dev/pts/1
2025/02/22 (04:29:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (04:29:05) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (04:29:05) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (04:29:05) | DEBUG: Shared::init() : Initialized.
2025/02/22 (04:29:05) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (11:56:12) | ===> btop++ v.1.4.0
2025/02/22 (11:56:12) | INFO: Logger set to DEBUG
2025/02/22 (11:56:12) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (11:56:12) | INFO: Running on /dev/pts/0
2025/02/22 (11:56:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (11:56:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (11:56:12) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (11:56:12) | DEBUG: Shared::init() : Initialized.
2025/02/22 (11:56:12) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (12:12:57) | ===> btop++ v.1.4.0
2025/02/22 (12:12:57) | INFO: Logger set to DEBUG
2025/02/22 (12:12:57) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (12:12:57) | INFO: Running on /dev/pts/2
2025/02/22 (12:12:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (12:12:58) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (12:12:58) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (12:12:58) | DEBUG: Shared::init() : Initialized.
2025/02/22 (12:12:58) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/22 (12:33:52) | ===> btop++ v.1.4.0
2025/02/22 (12:33:52) | INFO: Logger set to DEBUG
2025/02/22 (12:33:52) | DEBUG: Using locale en_US.UTF-8
2025/02/22 (12:33:52) | INFO: Running on /dev/pts/1
2025/02/22 (12:33:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/22 (12:33:52) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/22 (12:33:52) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/22 (12:33:52) | DEBUG: Shared::init() : Initialized.
2025/02/22 (12:33:52) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (10:45:56) | ===> btop++ v.1.4.0
2025/02/23 (10:45:56) | INFO: Logger set to DEBUG
2025/02/23 (10:45:56) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (10:45:56) | INFO: Running on /dev/pts/0
2025/02/23 (10:45:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (10:45:56) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (10:45:56) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (10:45:56) | DEBUG: Shared::init() : Initialized.
2025/02/23 (10:45:56) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (12:31:25) | ===> btop++ v.1.4.0
2025/02/23 (12:31:25) | INFO: Logger set to DEBUG
2025/02/23 (12:31:25) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (12:31:25) | INFO: Running on /dev/pts/0
2025/02/23 (12:31:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (12:31:25) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (12:31:25) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (12:31:25) | DEBUG: Shared::init() : Initialized.
2025/02/23 (12:31:25) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (12:31:42) | ===> btop++ v.1.4.0
2025/02/23 (12:31:42) | INFO: Logger set to DEBUG
2025/02/23 (12:31:42) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (12:31:42) | INFO: Running on /dev/pts/0
2025/02/23 (12:31:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (12:31:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (12:31:42) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (12:31:42) | DEBUG: Shared::init() : Initialized.
2025/02/23 (12:31:42) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/02/23 (15:49:59) | ERROR: Stall in Runner thread, restarting!

2025/02/23 (15:55:34) | ===> btop++ v.1.4.0
2025/02/23 (15:55:34) | INFO: Logger set to DEBUG
2025/02/23 (15:55:34) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (15:55:34) | INFO: Running on /dev/pts/0
2025/02/23 (15:55:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (15:55:34) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (15:55:34) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (15:55:34) | DEBUG: Shared::init() : Initialized.
2025/02/23 (15:55:34) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (22:42:29) | ===> btop++ v.1.4.0
2025/02/23 (22:42:29) | INFO: Logger set to DEBUG
2025/02/23 (22:42:29) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (22:42:29) | INFO: Running on /dev/pts/0
2025/02/23 (22:42:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (22:42:32) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (22:42:32) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (22:42:32) | DEBUG: Shared::init() : Initialized.
2025/02/23 (22:42:32) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (22:45:13) | ===> btop++ v.1.4.0
2025/02/23 (22:45:13) | INFO: Logger set to DEBUG
2025/02/23 (22:45:13) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (22:45:13) | INFO: Running on /dev/pts/0
2025/02/23 (22:45:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (22:45:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (22:45:16) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (22:45:16) | DEBUG: Shared::init() : Initialized.
2025/02/23 (22:45:16) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (23:09:12) | ===> btop++ v.1.4.0
2025/02/23 (23:09:12) | INFO: Logger set to DEBUG
2025/02/23 (23:09:12) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (23:09:12) | INFO: Running on /dev/pts/0
2025/02/23 (23:09:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (23:09:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (23:09:12) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (23:09:12) | DEBUG: Shared::init() : Initialized.
2025/02/23 (23:09:12) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/23 (23:42:15) | ===> btop++ v.1.4.0
2025/02/23 (23:42:15) | INFO: Logger set to DEBUG
2025/02/23 (23:42:15) | DEBUG: Using locale en_US.UTF-8
2025/02/23 (23:42:15) | INFO: Running on /dev/pts/0
2025/02/23 (23:42:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/23 (23:42:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/23 (23:42:15) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/23 (23:42:15) | DEBUG: Shared::init() : Initialized.
2025/02/23 (23:42:15) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/24 (22:34:46) | ===> btop++ v.1.4.0
2025/02/24 (22:34:46) | INFO: Logger set to DEBUG
2025/02/24 (22:34:46) | DEBUG: Using locale en_US.UTF-8
2025/02/24 (22:34:46) | INFO: Running on /dev/pts/0
2025/02/24 (22:34:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/24 (22:34:46) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/24 (22:34:46) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/24 (22:34:46) | DEBUG: Shared::init() : Initialized.
2025/02/24 (22:34:46) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/25 (09:32:32) | ===> btop++ v.1.4.0
2025/02/25 (09:32:32) | INFO: Logger set to DEBUG
2025/02/25 (09:32:32) | DEBUG: Using locale en_US.UTF-8
2025/02/25 (09:32:32) | INFO: Running on /dev/pts/1
2025/02/25 (09:32:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/25 (09:32:34) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/25 (09:32:34) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/25 (09:32:34) | DEBUG: Shared::init() : Initialized.
2025/02/25 (09:32:34) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/26 (00:21:20) | ===> btop++ v.1.4.0
2025/02/26 (00:21:20) | INFO: Logger set to DEBUG
2025/02/26 (00:21:20) | DEBUG: Using locale en_US.UTF-8
2025/02/26 (00:21:20) | INFO: Running on /dev/pts/0
2025/02/26 (00:21:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/26 (00:21:21) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/26 (00:21:21) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/26 (00:21:21) | DEBUG: Shared::init() : Initialized.
2025/02/26 (00:21:21) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/02/26 (00:21:35) | INFO: Quitting! Runtime: 00:00:15

2025/02/26 (00:26:34) | ===> btop++ v.1.4.0
2025/02/26 (00:26:34) | INFO: Logger set to DEBUG
2025/02/26 (00:26:34) | DEBUG: Using locale en_US.UTF-8
2025/02/26 (00:26:34) | INFO: Running on /dev/pts/0
2025/02/26 (00:26:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/26 (00:26:34) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/26 (00:26:34) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/26 (00:26:34) | DEBUG: Shared::init() : Initialized.
2025/02/26 (00:26:34) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/02/26 (00:26:46) | INFO: Quitting! Runtime: 00:00:12

2025/02/27 (02:28:15) | ===> btop++ v.1.4.0
2025/02/27 (02:28:15) | INFO: Logger set to DEBUG
2025/02/27 (02:28:15) | DEBUG: Using locale en_US.UTF-8
2025/02/27 (02:28:15) | INFO: Running on /dev/pts/1
2025/02/27 (02:28:15) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/02/27 (02:28:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/27 (02:28:15) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/27 (02:28:15) | DEBUG: Shared::init() : Initialized.
2025/02/27 (02:28:15) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/28 (00:07:57) | ===> btop++ v.1.4.0
2025/02/28 (00:07:57) | INFO: Logger set to DEBUG
2025/02/28 (00:07:57) | DEBUG: Using locale en_US.UTF-8
2025/02/28 (00:07:57) | INFO: Running on /dev/pts/1
2025/02/28 (00:07:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (00:07:57) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/28 (00:07:57) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/28 (00:07:57) | DEBUG: Shared::init() : Initialized.
2025/02/28 (00:07:57) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/28 (00:08:07) | ===> btop++ v.1.4.0
2025/02/28 (00:08:07) | INFO: Logger set to DEBUG
2025/02/28 (00:08:07) | DEBUG: Using locale en_US.UTF-8
2025/02/28 (00:08:07) | INFO: Running on /dev/pts/1
2025/02/28 (00:08:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (00:08:07) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/28 (00:08:07) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/28 (00:08:07) | DEBUG: Shared::init() : Initialized.
2025/02/28 (00:08:07) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/28 (00:08:43) | ===> btop++ v.1.4.0
2025/02/28 (00:08:43) | INFO: Logger set to DEBUG
2025/02/28 (00:08:43) | DEBUG: Using locale en_US.UTF-8
2025/02/28 (00:08:43) | INFO: Running on /dev/pts/0
2025/02/28 (00:08:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (00:08:43) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/28 (00:08:43) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/28 (00:08:43) | DEBUG: Shared::init() : Initialized.
2025/02/28 (00:08:43) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/28 (22:06:10) | ===> btop++ v.1.4.0
2025/02/28 (22:06:10) | INFO: Logger set to DEBUG
2025/02/28 (22:06:10) | DEBUG: Using locale en_US.UTF-8
2025/02/28 (22:06:10) | INFO: Running on /dev/pts/1
2025/02/28 (22:06:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (22:06:10) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/28 (22:06:10) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/28 (22:06:10) | DEBUG: Shared::init() : Initialized.
2025/02/28 (22:06:10) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/02/28 (22:07:42) | ===> btop++ v.1.4.0
2025/02/28 (22:07:42) | INFO: Logger set to DEBUG
2025/02/28 (22:07:42) | DEBUG: Using locale en_US.UTF-8
2025/02/28 (22:07:42) | INFO: Running on /dev/pts/1
2025/02/28 (22:07:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/28 (22:07:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/28 (22:07:42) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/28 (22:07:42) | DEBUG: Shared::init() : Initialized.
2025/02/28 (22:07:42) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/01 (22:32:40) | ===> btop++ v.1.4.0
2025/03/01 (22:32:40) | INFO: Logger set to DEBUG
2025/03/01 (22:32:40) | DEBUG: Using locale en_US.UTF-8
2025/03/01 (22:32:40) | INFO: Running on /dev/pts/1
2025/03/01 (22:32:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/01 (22:32:40) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/01 (22:32:40) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/01 (22:32:40) | DEBUG: Shared::init() : Initialized.
2025/03/01 (22:32:40) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/01 (23:30:31) | ===> btop++ v.1.4.0
2025/03/01 (23:30:31) | INFO: Logger set to DEBUG
2025/03/01 (23:30:31) | DEBUG: Using locale en_US.UTF-8
2025/03/01 (23:30:31) | INFO: Running on /dev/pts/0
2025/03/01 (23:30:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/01 (23:30:32) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/01 (23:30:32) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/01 (23:30:32) | DEBUG: Shared::init() : Initialized.
2025/03/01 (23:30:32) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/03 (01:24:35) | ===> btop++ v.1.4.0
2025/03/03 (01:24:35) | INFO: Logger set to DEBUG
2025/03/03 (01:24:35) | DEBUG: Using locale en_US.UTF-8
2025/03/03 (01:24:35) | INFO: Running on /dev/pts/1
2025/03/03 (01:24:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/03 (01:24:38) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/03 (01:24:38) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/03 (01:24:38) | DEBUG: Shared::init() : Initialized.
2025/03/03 (01:24:38) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/05 (01:07:28) | ===> btop++ v.1.4.0
2025/03/05 (01:07:28) | INFO: Logger set to DEBUG
2025/03/05 (01:07:28) | DEBUG: Using locale en_US.UTF-8
2025/03/05 (01:07:28) | INFO: Running on /dev/pts/1
2025/03/05 (01:07:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (01:07:28) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/05 (01:07:28) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/05 (01:07:28) | DEBUG: Shared::init() : Initialized.
2025/03/05 (01:07:28) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/05 (01:07:47) | INFO: Quitting! Runtime: 00:00:19

2025/03/05 (01:08:29) | ===> btop++ v.1.4.0
2025/03/05 (01:08:29) | INFO: Logger set to DEBUG
2025/03/05 (01:08:29) | DEBUG: Using locale en_US.UTF-8
2025/03/05 (01:08:29) | INFO: Running on /dev/pts/1
2025/03/05 (01:08:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (01:08:29) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/05 (01:08:29) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/05 (01:08:29) | DEBUG: Shared::init() : Initialized.
2025/03/05 (01:08:29) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/05 (01:08:33) | INFO: Quitting! Runtime: 00:00:04

2025/03/05 (01:17:21) | ===> btop++ v.1.4.0
2025/03/05 (01:17:21) | INFO: Logger set to DEBUG
2025/03/05 (01:17:21) | DEBUG: Using locale en_US.UTF-8
2025/03/05 (01:17:21) | INFO: Running on /dev/pts/0
2025/03/05 (01:17:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (01:17:21) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/05 (01:17:21) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/05 (01:17:21) | DEBUG: Shared::init() : Initialized.
2025/03/05 (01:17:21) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/05 (01:17:29) | INFO: Quitting! Runtime: 00:00:08

2025/03/05 (23:25:15) | ===> btop++ v.1.4.0
2025/03/05 (23:25:15) | INFO: Logger set to DEBUG
2025/03/05 (23:25:15) | DEBUG: Using locale en_US.UTF-8
2025/03/05 (23:25:15) | INFO: Running on /dev/pts/1
2025/03/05 (23:25:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (23:25:17) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/05 (23:25:17) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/05 (23:25:17) | DEBUG: Shared::init() : Initialized.
